node,name
prot11334,IL17REL
prot11335,NCCRP1
prot11336,PAQR9
prot11337,ASB18
prot11338,PTCHD4
prot11339,C16orf86
prot11340,SYDE1
prot11341,MICALCL
prot11342,PAXIP1
prot11343,BBS12
prot11344,ANKS3
prot11345,KCTD8
prot11346,-
prot11347,PLEKHM3
prot11348,NEK10
prot11349,RFPL4B
prot11350,STXBP4
prot11351,KCP
prot11352,RHEX
prot11353,TMPRSS11F
prot11354,CYP4V2
prot11355,MBOAT2
prot11356,TMTC3
prot11357,GTF2H5
prot11358,KRTAP5-5
prot11359,KRTAP5-2
prot11360,XIRP1
prot11361,VPS13C
prot11362,ACAD11
prot11363,USP49
prot11364,USP34
prot11365,USP30
prot11366,USP31
prot11367,RAPH1
prot11368,USP53
prot11369,USP51
prot11370,USP54
prot11371,USP45
prot11372,USP50
prot11373,USP43
prot11374,SLC25A26
prot11375,MOB2
prot11376,MOB3C
prot11377,UNC13D
prot11378,CHSY3
prot11379,CREB3L2
prot11380,IKBIP
prot11381,ZNF365
prot11382,PREX2
prot11383,HTR3D
prot11384,FRA10AC1
prot11385,CEFIP
prot11386,UBE2R2
prot11387,CYS1
prot11388,KCTD1
prot11389,AHSA2P
prot11390,H3C15
prot11391,CENPU
prot11392,MED13L
prot11393,LCA10
prot11394,ILDR2
prot11395,ENSG00000267954
prot11396,LARP4
prot11397,SMIM5
prot11398,TMUB2
prot11399,FP248
prot11400,TLCD3B
prot11401,SLC24A5
prot11402,MED25
prot11403,TUBA1A
prot11404,H2AZ2
prot11405,RPS27L
prot11406,-
prot11407,FKBP9P1
prot11408,ZNF767P
prot11409,CBLL1
prot11410,FBN3
prot11411,MIR17HG
prot11412,INTS8
prot11413,PGAP1
prot11414,ANO5
prot11415,GAREM2
prot11416,H1-7
prot11417,UTS2B
prot11418,MTSS2
prot11419,BRINP3
prot11420,SLC35D2
prot11421,NOL8
prot11422,PDZD4
prot11423,SSH2
prot11424,SPATC1
prot11425,B4GALNT4
prot11426,ZNF534
prot11427,ASXL2
prot11428,ADAMTS13
prot11429,CCDC80
prot11430,ERN2
prot11431,CEP68
prot11432,HECW1
prot11433,KNDC1
prot11434,BTN2A1
prot11435,SUPT6H
prot11436,SND1
prot11437,MARK2
prot11438,COX15
prot11439,DDX46
prot11440,RUFY3
prot11441,SV2A
prot11442,-
prot11443,RHOU
prot11444,RNF44
prot11445,TRIL
prot11446,ERICH6
prot11447,TRMT10C
prot11448,DPPA4
prot11449,SV2B
prot11450,BZW1
prot11451,CHST9
prot11452,CYB5R4
prot11453,MON1B
prot11454,LRRC8D
prot11455,ABHD13
prot11456,ASRGL1
prot11457,KCTD9
prot11458,DHX30
prot11459,EIF3M
prot11460,MEPCE
prot11461,TEDC2
prot11462,ZNF765
prot11463,CENPQ
prot11464,ARMCX2
prot11465,CDC37L1
prot11466,ZNF771
prot11467,PARS2
prot11468,RTL10
prot11469,MIGA2
prot11470,RSRC2
prot11471,BEND5
prot11472,ARMCX6
prot11473,FCRLA
prot11474,RRAGA
prot11475,CYFIP1
prot11476,MCM10
prot11477,DOK3
prot11478,NDUFAF7
prot11479,FAM214B
prot11480,FA2H
prot11481,GET4
prot11482,GDPD3
prot11483,COPS6
prot11484,LPCAT2
prot11485,ENOSF1
prot11486,DET1
prot11487,MAEA
prot11488,G2E3
prot11489,EPM2AIP1
prot11490,H2AW
prot11491,DHX32
prot11492,TAOK1
prot11493,RAB11FIP2
prot11494,VASH1
prot11495,SYT13
prot11496,SH3BP5L
prot11497,FASTKD5
prot11498,OTUD6A
prot11499,DPH6
prot11500,ZNF627
prot11501,LINGO2
prot11502,EEPD1
prot11503,MOB1B
prot11504,KDM3B
prot11505,SLC26A9
prot11506,CHMP1B
prot11507,ARC
prot11508,RASGRP2
prot11509,CXXC5
prot11510,CHST15
prot11511,RRM2B
prot11512,HS2ST1
prot11513,CHST3
prot11514,SHF
prot11515,OTOP1
prot11516,STRADA
prot11517,NIPA1
prot11518,MICAL3
prot11519,NLRP9
prot11520,NLRC3
prot11521,TAS2R42
prot11522,BHLHA15
prot11523,PTF1A
prot11524,OTOP3
prot11525,OTOP2
prot11526,KRT74
prot11527,DYM
prot11528,SSX9P
prot11529,SSX8P
prot11530,SSX7
prot11531,SSX6P
prot11532,SLC29A4
prot11533,TCF24
prot11534,TCF23
prot11535,OLIG3
prot11536,BHLHA9
prot11537,ASCL5
prot11538,SCX
prot11539,STRC
prot11540,PHF5A
prot11541,GSTA5
prot11542,ZNF367
prot11543,PRXL2C
prot11544,OTOA
prot11545,TAS1R3
prot11546,TAS1R1
prot11547,CATSPER4
prot11548,SLC16A14
prot11549,SLC16A13
prot11550,SLC16A9
prot11551,PRSS45P
prot11552,PRSS48
prot11553,OVCH1
prot11554,TMPRSS7
prot11555,PRSS41
prot11556,OVCH2
prot11557,USP17L1
prot11558,PLPPR4
prot11559,APTX
prot11560,ZNF720
prot11561,H2BW1
prot11562,SLC36A1
prot11563,ERMP1
prot11564,GPRIN1
prot11565,LRRC70
prot11566,SSBP3-AS1
prot11567,TRMT1L
prot11568,C16orf82
prot11569,ZC3HAV1
prot11570,TRPM8
prot11571,MRPL21
prot11572,PID1
prot11573,PAGE2
prot11574,NRK
prot11575,GVINP1
prot11576,TICRR
prot11577,EFL1
prot11578,MAMDC2
prot11579,FAM122B
prot11580,SETX
prot11581,ZNF551
prot11582,HDX
prot11583,DPY19L4
prot11584,TRAPPC11
prot11585,ZNF550
prot11586,SMIM15
prot11587,NEGR1
prot11588,KANSL1
prot11589,NUP54
prot11590,ATG9A
prot11591,LYSMD3
prot11592,DGLUCY
prot11593,TIPARP
prot11594,CCDC186
prot11595,ARMC9
prot11596,GPR155
prot11597,PRICKLE2
prot11598,ANKRD33
prot11599,SAMD7
prot11600,ZNF572
prot11601,VPS35L
prot11602,RGPD4
prot11603,POGZ
prot11604,MIER3
prot11605,SLC46A3
prot11606,CACNA2D4
prot11607,NOTCH2NLA
prot11608,OR2W3
prot11609,ZFYVE16
prot11610,MON2
prot11611,UBE3B
prot11612,ZNF571
prot11613,KRT28
prot11614,KRT27
prot11615,KRT26
prot11616,KRT25
prot11617,RD3
prot11618,PIWIL3
prot11619,PIWIL4
prot11620,DENND4A
prot11621,TMC7
prot11622,TMC6
prot11623,TMC4
prot11624,MYH14
prot11625,CSMD3
prot11626,CSMD2
prot11627,TMPRSS9
prot11628,PEX26
prot11629,NUFIP2
prot11630,KCNK18
prot11631,RNF144B
prot11632,SZRD1
prot11633,GRINA
prot11634,MAVS
prot11635,PKD1L2
prot11636,PKD1L3
prot11637,ERAS
prot11638,CYP2U1
prot11639,CLASP1
prot11640,BNIPL
prot11641,DHX29
prot11642,NPHP3
prot11643,LINC00305
prot11644,LRP10
prot11645,COMMD6
prot11646,TRMT11
prot11647,HDDC2
prot11648,ADM2
prot11649,HAUS6
prot11650,POGLUT3
prot11651,FAM220A
prot11652,LIMS2
prot11653,GLT6D1
prot11654,TRIM46
prot11655,COX8C
prot11656,TTC21B
prot11657,PPP1R42
prot11658,REC114
prot11659,TRPM1
prot11660,P4HA3
prot11661,GDF7
prot11662,HEATR3
prot11663,C6orf120
prot11664,KIF21A
prot11665,SH2D6
prot11666,GALNTL5
prot11667,CFAP91
prot11668,C6orf201
prot11669,ZNF438
prot11670,HDGFL2
prot11671,DCXR
prot11672,LYZL2
prot11673,KRTAP19-3
prot11674,ATP5MGL
prot11675,MDGA2
prot11676,BRAP
prot11677,ZNF804A
prot11678,SPATA21
prot11679,EMSY
prot11680,AKNA
prot11681,PRSS42P
prot11682,TAFA5
prot11683,TAFA3
prot11684,TAFA1
prot11685,RIC3
prot11686,NANOGNB
prot11687,GOLGA7
prot11688,ARHGAP22
prot11689,VN1R5
prot11690,VN1R4
prot11691,HSD11B1L
prot11692,RAI1
prot11693,ANKAR
prot11694,WAPL
prot11695,VMO1
prot11696,R3HCC1L
prot11697,C1QL2
prot11698,SPATA19
prot11699,PODN
prot11700,IRF2BP2
prot11701,TMC3
prot11702,ABHD12B
prot11703,SDK1
prot11704,HSD17B13
prot11705,MUC19
prot11706,CPEB2
prot11707,POLN
prot11708,APBB1IP
prot11709,TMEM144
prot11710,WDR53
prot11711,PPP1R32
prot11712,BCDIN3D
prot11713,BMP8A
prot11714,KCTD20
prot11715,GPR142
prot11716,GPR141
prot11717,SNX20
prot11718,CAMKMT
prot11719,NET1
prot11720,CEACAM19
prot11721,ADCK2
prot11722,SPRED2
prot11723,SPRED1
prot11724,BTLA
prot11725,CCDC91
prot11726,SRGAP1
prot11727,RBBP6
prot11728,NECAB2
prot11729,ANKS1B
prot11730,SPATA12
prot11731,ARHGAP30
prot11732,C5orf24
prot11733,SH3RF1
prot11734,TAMALIN
prot11735,FGD2
prot11736,FRMD5
prot11737,UBE3D
prot11738,TSEN54
prot11739,THAP5
prot11740,PTAR1
prot11741,NRARP
prot11742,ARPIN
prot11743,PRRT2
prot11744,TECPR1
prot11745,RABEPK
prot11746,FBXO33
prot11747,MILR1
prot11748,MTERF4
prot11749,RAB44
prot11750,TFAP2D
prot11751,ADAT2
prot11752,TMCO2
prot11753,DNAJB7
prot11754,PNPLA5
prot11755,HUWE1
prot11756,ANKRD37
prot11757,PLEKHH3
prot11758,YTHDF3
prot11759,MROH2B
prot11760,SLC35E3
prot11761,KRT77
prot11762,CNTRL
prot11763,CTU1
prot11764,PXK
prot11765,FILIP1
prot11766,PIGW
prot11767,DEFB132
prot11768,DEFB128
prot11769,STRA8
prot11770,TAF8
prot11771,VTCN1
prot11772,UBE2Q1
prot11773,KHDC4
prot11774,MRPL55
prot11775,ABI3BP
prot11776,CLNK
prot11777,CPLX4
prot11778,VPS13B
prot11779,CATIP
prot11780,TMED4
prot11781,MRPL10
prot11782,DPPA2
prot11783,LHFPL4
prot11784,CAMK2N1
prot11785,CMC1
prot11786,ZNF467
prot11787,CENPV
prot11788,SLFN11
prot11789,ZER1
prot11790,C11orf96
prot11791,ZSCAN2
prot11792,MEGF8
prot11793,ADGRD2
prot11794,B3GNT8
prot11795,GALNT5
prot11796,TMEM179B
prot11797,RALYL
prot11798,NPM2
prot11799,PCGF5
prot11800,GALNT7
prot11801,ANKRD23
prot11802,DAZ4
prot11803,HMGN2P46
prot11804,S100A7A
prot11805,NEK8
prot11806,LYG2
prot11807,ZAR1
prot11808,PRNT
prot11809,C5orf38
prot11810,AMIGO2
prot11811,DSG4
prot11812,SCD5
prot11813,MRGPRG
prot11814,MRGPRE
prot11815,GPR149
prot11816,PHLDB2
prot11817,ADGRE4P
prot11818,ADGRG6
prot11819,ADGRA1
prot11820,SDCCAG8
prot11821,DHDDS
prot11822,GALNT10
prot11823,SYT9
prot11824,ILDR1
prot11825,TEDC1
prot11826,GLRX5
prot11827,KTN1-AS1
prot11828,TRAPPC6B
prot11829,PIP4P1
prot11830,CLEC14A
prot11831,SMIM29
prot11832,CROCCP2
prot11833,ZBTB33
prot11834,TMPRSS11B
prot11835,ZNF605
prot11836,DAAM2
prot11837,NBPF11
prot11838,USP37
prot11839,KIAA1328
prot11840,RNF180
prot11841,MOB3B
prot11842,-
prot11843,ALPK2
prot11844,PATL1
prot11845,MYPN
prot11846,SRL
prot11847,LUZP2
prot11848,TMEM150A
prot11849,PEG10
prot11850,ADAMTSL2
prot11851,TBC1D1
prot11852,DPP9
prot11853,WDR86
prot11854,TADA2B
prot11855,ZNF554
prot11856,ATG4D
prot11857,STIMATE
prot11858,DDX53
prot11859,SYVN1
prot11860,TRPT1
prot11861,PRUNE1
prot11862,LINC00643
prot11863,MRPL52
prot11864,LINC00523
prot11865,SETD3
prot11866,TTC7B
prot11867,ADCK1
prot11868,ACOT1
prot11869,ARMH4
prot11870,TTC6
prot11871,LINC00596
prot11872,RBM23
prot11873,ASPG
prot11874,SERPINA11
prot11875,ISCA2
prot11876,LINC01551
prot11877,NOP9
prot11878,PABPN1
prot11879,METTL3
prot11880,LDB1
prot11881,PBRM1
prot11882,YRDC
prot11883,PRPF39
prot11884,RPAIN
prot11885,BIVM
prot11886,TMEM135
prot11887,RSPH3
prot11888,SAPCD2
prot11889,OAF
prot11890,MARCHF3
prot11891,ZNF329
prot11892,SLC9B2
prot11893,TBC1D26
prot11894,ZNF546
prot11895,MTDH
prot11896,LRRTM1
prot11897,TLK2
prot11898,TSPAN33
prot11899,CTAGE6
prot11900,CCDC190
prot11901,SLCO6A1
prot11902,ABCA12
prot11903,EVC2
prot11904,ZNF598
prot11905,GPAT4
prot11906,MAGI2
prot11907,RTN4RL1
prot11908,RTN4RL2
prot11909,AKAP14
prot11910,CDH24
prot11911,KTN1
prot11912,ZFHX4
prot11913,CUZD1
prot11914,GTF2IRD2
prot11915,LHFPL3
prot11916,ZNF589
prot11917,ABCA13
prot11918,GTSCR1
prot11919,NFE4
prot11920,NOXA1
prot11921,RIMS1
prot11922,SMG6
prot11923,PDZD3
prot11924,NLRX1
prot11925,CENATAC
prot11926,BCL9L
prot11927,PHLDB1
prot11928,GGN
prot11929,TAC4
prot11930,USP48
prot11931,TRIM74
prot11932,TRIM73
prot11933,SLC51A
prot11934,SLC51B
prot11935,N4BP2
prot11936,CADPS2
prot11937,HAPLN4
prot11938,DTX2
prot11939,ITIH5
prot11940,STK32C
prot11941,FERMT3
prot11942,FAM83A
prot11943,NAA40
prot11944,NT5DC3
prot11945,ZBTB46
prot11946,CASZ1
prot11947,SHLD2
prot11948,AACS
prot11949,ADIPOR2
prot11950,VASH2
prot11951,CABP7
prot11952,TRABD2A
prot11953,FAM124A
prot11954,LUZP1
prot11955,PNMA8A
prot11956,ZNF429
prot11957,ALYREF
prot11958,GPR180
prot11959,PIM3
prot11960,FAM160B2
prot11961,MDP1
prot11962,KBTBD6
prot11963,CD163
prot11964,MORC1
prot11965,SLC25A42
prot11966,PIGZ
prot11967,MYPOP
prot11968,SATL1
prot11969,SERINC5
prot11970,IGFN1
prot11971,MOGAT3
prot11972,NRAP
prot11973,IFTAP
prot11974,KIF27
prot11975,LRRTM4
prot11976,LRRTM3
prot11977,EXOC3L1
prot11978,IQGAP3
prot11979,LAPTM4B
prot11980,ZNF410
prot11981,SLC47A2
prot11982,ZC3H18
prot11983,VPS36
prot11984,TAX1BP1
prot11985,PACS2
prot11986,CAND1
prot11987,LCA5
prot11988,GLCCI1
prot11989,TXNDC2
prot11990,TXNRD3
prot11991,RETREG3
prot11992,VSIG10L
prot11993,FJX1
prot11994,IQCH
prot11995,HOOK3
prot11996,COMTD1
prot11997,RANBP3L
prot11998,RTTN
prot11999,SESTD1
prot12000,SLC22A16
prot12001,ARHGEF25
prot12002,COMMD7
prot12003,MON1A
prot12004,TSPYL5
prot12005,TMEM200A
prot12006,P2RY8
prot12007,WDR5B
prot12008,LRP11
prot12009,SGMS1
prot12010,JAZF1
prot12011,CYP4Z1
prot12012,ZSCAN30
prot12013,NLRP14
prot12014,NLRP13
prot12015,NLRP10
prot12016,NLRP8
prot12017,TPRA1
prot12018,AMZ2
prot12019,THOC6
prot12020,KCNMB4
prot12021,METTL16
prot12022,SPATA24
prot12023,PARG
prot12024,FAM228A
prot12025,ANKRD46
prot12026,PPFIBP1
prot12027,BPHL
prot12028,LONP2
prot12029,SLC26A11
prot12030,ZC3HC1
prot12031,UNC93A
prot12032,OSTM1
prot12033,PPP1R27
prot12034,SERPINA9
prot12035,ATCAY
prot12036,SBF2
prot12037,RASSF3
prot12038,LHFPL1
prot12039,PKHD1L1
prot12040,NLRC5
prot12041,CHD1L
prot12042,AMIGO1
prot12043,AMIGO3
prot12044,PAQR7
prot12045,FCHSD1
prot12046,IFNE
prot12047,GPBP1
prot12048,NR2C2AP
prot12049,CCDC25
prot12050,C17orf64
prot12051,PROSER2
prot12052,OOSP2
prot12053,C12orf40
prot12054,TMPRSS12
prot12055,TTC30A
prot12056,TRIM69
prot12057,LDHD
prot12058,SKAP1
prot12059,TEN1
prot12060,STING1
prot12061,COA5
prot12062,RPS19BP1
prot12063,HEATR4
prot12064,ZNF227
prot12065,CDR2L
prot12066,RALGAPB
prot12067,TMEM17
prot12068,HORMAD1
prot12069,RALGPS2
prot12070,LSR
prot12071,LRRC28
prot12072,LRRC6
prot12073,EZHIP
prot12074,CHSY1
prot12075,ERICH1
prot12076,CARM1
prot12077,LINC02875
prot12078,FAM72B
prot12079,NUDT13
prot12080,NIT1
prot12081,COMMD2
prot12082,CIR1
prot12083,METTL23
prot12084,HEATR5A
prot12085,FAM131B
prot12086,ZFAND4
prot12087,SNX32
prot12088,MICU3
prot12089,HOGA1
prot12090,DHFR2
prot12091,ZNF575
prot12092,NBPF5P
prot12093,IQCA1
prot12094,NCAPG2
prot12095,PPP1R3B
prot12096,ZSWIM9
prot12097,CALHM3
prot12098,GAS2L3
prot12099,FBXO11
prot12100,SFR1
prot12101,VSIG1
prot12102,ANKLE2
prot12103,CATSPERD
prot12104,ZNF761
prot12105,PROSER1
prot12106,MEX3D
prot12107,PLA2G4D
prot12108,DGKH
prot12109,DDX42
prot12110,GKN2
prot12111,CATSPER3
prot12112,NIBAN3
prot12113,PRIMA1
prot12114,TICAM2
prot12115,CEP57
prot12116,ANGPTL5
prot12117,RNF130
prot12118,VPS37D
prot12119,TRIM50
prot12120,TMEM219
prot12121,ZNF677
prot12122,NME9
prot12123,FRAS1
prot12124,SPATS2
prot12125,DTX1
prot12126,VRK2
prot12127,DZIP3
prot12128,COL23A1
prot12129,ZNF354C
prot12130,NUTM1
prot12131,BAGE5
prot12132,BAGE4
prot12133,BAGE3
prot12134,BAGE2
prot12135,CDC20B
prot12136,ADGRG3
prot12137,CACUL1
prot12138,XYLT1
prot12139,NDUFA11
prot12140,KRT73
prot12141,DNAAF5
prot12142,LYPD6
prot12143,PTRH1
prot12144,STX12
prot12145,KIF18B
prot12146,KMT5C
prot12147,ZGRF1
prot12148,ECHDC2
prot12149,ERO1B
prot12150,PALB2
prot12151,NRROS
prot12152,PTOV1
prot12153,TMEM25
prot12154,LDLRAD3
prot12155,FAM90A1
prot12156,ZNF573
prot12157,DZIP1
prot12158,NT5DC4
prot12159,ZNF280B
prot12160,PDSS2
prot12161,PHF13
prot12162,MARCHF9
prot12163,THNSL2
prot12164,ANKRD13B
prot12165,TDRP
prot12166,PDPN
prot12167,HOMER1
prot12168,DOLPP1
prot12169,PPARGC1B
prot12170,GATAD2A
prot12171,BPIFA4P
prot12172,CPNE8
prot12173,GPSM1
prot12174,POTED
prot12175,MCF2L2
prot12176,RAB11FIP4
prot12177,RAB43
prot12178,C2CD5
prot12179,SLC13A5
prot12180,MIB1
prot12181,JAML
prot12182,RASAL3
prot12183,PRAG1
prot12184,MYLK4
prot12185,HPS6
prot12186,PLCZ1
prot12187,TREML1
prot12188,GPHB5
prot12189,MED12L
prot12190,HRNR
prot12191,HIPK1
prot12192,KLB
prot12193,CCDC125
prot12194,C1QL4
prot12195,RFX6
prot12196,IFNL1
prot12197,IFNLR1
prot12198,DCP2
prot12199,TMC8
prot12200,TMPRSS6
prot12201,IRF2BP1
prot12202,CAMK1D
prot12203,CERS3
prot12204,CALHM1
prot12205,WFDC8
prot12206,ABCA9
prot12207,WFDC3
prot12208,WFDC10B
prot12209,WFDC13
prot12210,KRTAP19-1
prot12211,KRTAP13-1
prot12212,KRTAP11-1
prot12213,KRTAP8-1
prot12214,KRTAP7-1
prot12215,RHPN2
prot12216,TICAM1
prot12217,GALNT13
prot12218,ERC1
prot12219,RNF135
prot12220,TGIF2LY
prot12221,TGIF2LX
prot12222,H2AC21
prot12223,CBWD2
prot12224,RIOX2
prot12225,KRTAP1-3
prot12226,MYO18B
prot12227,CREG2
prot12228,RBM45
prot12229,ZDHHC13
prot12230,ZDHHC17
prot12231,SPPL2C
prot12232,SNX29P2
prot12233,CRLF3
prot12234,PLXDC1
prot12235,CBLN2
prot12236,CILP2
prot12237,NPAS4
prot12238,CLEC10A
prot12239,CLVS1
prot12240,SIAH1
prot12241,TRAPPC5
prot12242,TMTC1
prot12243,CREBRF
prot12244,ARMC8
prot12245,EPHX4
prot12246,SPATA2L
prot12247,RELL1
prot12248,TMEM126B
prot12249,APOBEC3F
prot12250,AEBP1
prot12251,EGFL6
prot12252,GRAMD2A
prot12253,LRRC49
prot12254,PHYKPL
prot12255,SYT12
prot12256,LURAP1L
prot12257,TBC1D10C
prot12258,PLD3
prot12259,CCNJL
prot12260,GPIHBP1
prot12261,LACC1
prot12262,TMEM139
prot12263,CCDC71
prot12264,KIAA0825
prot12265,WDR49
prot12266,HID1
prot12267,ANKMY2
prot12268,PSTK
prot12269,UNC5CL
prot12270,ERI1
prot12271,LYSMD2
prot12272,DENND1C
prot12273,PRR15
prot12274,RASGRP3
prot12275,VRK3
prot12276,PASD1
prot12277,CNGA4
prot12278,PCP2
prot12279,SLC9A9
prot12280,LIX1L
prot12281,ZNF584
prot12282,NUDCD3
prot12283,CROCCP3
prot12284,PLEKHH2
prot12285,NUTM2A
prot12286,AHNAK2
prot12287,DNAH10
prot12288,TIAM2
prot12289,ANKRD18A
prot12290,FMNL3
prot12291,SAMD9L
prot12292,MT-RNR2
prot12293,FOXP4
prot12294,MMAA
prot12295,MAP4K3
prot12296,NOSTRIN
prot12297,SLC41A1
prot12298,APRG1
prot12299,GLYCAM1
prot12300,NAV3
prot12301,NAV2
prot12302,P3H2
prot12303,P3H3
prot12304,CPO
prot12305,CCDC50
prot12306,SLC22A9
prot12307,MUSTN1
prot12308,SBSPON
prot12309,FUNDC1
prot12310,ZNF547
prot12311,ZDHHC21
prot12312,MCAT
prot12313,GLYCTK
prot12314,MISP
prot12315,KSR1
prot12316,IGDCC3
prot12317,HERC6
prot12318,CABCOCO1
prot12319,LOXHD1
prot12320,GID4
prot12321,NKAIN4
prot12322,ARL17A
prot12323,CDKL3
prot12324,ARID3B
prot12325,SPNS2
prot12326,C1orf210
prot12327,VSTM4
prot12328,SIAH3
prot12329,APLF
prot12330,CEP97
prot12331,ZNF695
prot12332,CCDC103
prot12333,MAPKAPK5
prot12334,NAXD
prot12335,FAM219A
prot12336,SLITRK4
prot12337,TMEM151B
prot12338,SERPINA12
prot12339,GLB1L2
prot12340,ARHGEF19
prot12341,WDR75
prot12342,MFN1
prot12343,SLC44A2
prot12344,CCDC60
prot12345,ITPRIP
prot12346,SPATA31A7
prot12347,TEX14
prot12348,WDFY1
prot12349,TEX2
prot12350,MAP7D3
prot12351,CCDC117
prot12352,MFSD6L
prot12353,FAM114A1
prot12354,DCUN1D3
prot12355,PLEKHM2
prot12356,FOXRED2
prot12357,DENND6A
prot12358,UBE2DNL
prot12359,CCDC83
prot12360,DNAI3
prot12361,MGA
prot12362,GCC2
prot12363,ADGRA3
prot12364,SFTPA2
prot12365,SFTPA1
prot12366,HSCB
prot12367,STH
prot12368,FAM223A
prot12369,RP1L1
prot12370,CCDC28A
prot12371,BRSK2
prot12372,ZC3H7A
prot12373,TRIM59
prot12374,PHF6
prot12375,ZBTB8OS
prot12376,SCN4B
prot12377,CUL9
prot12378,LRRC8A
prot12379,LMTK2
prot12380,SLC30A8
prot12381,SULF2
prot12382,SULF1
prot12383,TPH2
prot12384,LAX1
prot12385,CNTN4
prot12386,UBR1
prot12387,UBR2
prot12388,ARHGAP12
prot12389,ADHFE1
prot12390,SGPP2
prot12391,UNC45B
prot12392,CHERP
prot12393,SCUBE1
prot12394,ZSCAN29
prot12395,CDAN1
prot12396,ANKHD1
prot12397,TRIM48
prot12398,TRIM42
prot12399,BBS7
prot12400,SUGP1
prot12401,SUGP2
prot12402,WWC1
prot12403,UEVLD
prot12404,CD302
prot12405,REXO1L1P
prot12406,ZFPM1
prot12407,CCAR1
prot12408,HOMEZ
prot12409,DHX40
prot12410,MCEMP1
prot12411,SLF2
prot12412,FBXO16
prot12413,SCUBE3
prot12414,SKA3
prot12415,CTAGE4
prot12416,CTAGE3P
prot12417,SPACA3
prot12418,DNAJC10
prot12419,TRARG1
prot12420,OR4N5
prot12421,NPAS3
prot12422,AQP12A
prot12423,TP53INP2
prot12424,NELFCD
prot12425,CDH26
prot12426,RHOT2
prot12427,RHOT1
prot12428,SIRT2
prot12429,ASXL1
prot12430,PHC2
prot12431,GALNT12
prot12432,FAM20C
prot12433,MSRB3
prot12434,IQCF2
prot12435,BAP18
prot12436,MRPL41
prot12437,NRM
prot12438,ODF3L1
prot12439,RIMKLA
prot12440,C11orf53
prot12441,C9orf40
prot12442,GPALPP1
prot12443,KLHL7
prot12444,PARP9
prot12445,PDZD9
prot12446,ETFBKMT
prot12447,FAM178B
prot12448,C12orf56
prot12449,FAM217A
prot12450,CCDC65
prot12451,PALM2
prot12452,FAM126B
prot12453,DDIAS
prot12454,DMRTC2
prot12455,RBM12B
prot12456,SLC35F2
prot12457,KLHDC8B
prot12458,LMNTD2
prot12459,RPAP2
prot12460,TMEM183A
prot12461,PPIL6
prot12462,ZC3H3
prot12463,SP8
prot12464,PNPLA6
prot12465,SMC5
prot12466,DDX60
prot12467,CMIP
prot12468,PLPP6
prot12469,IFT20
prot12470,MICALL2
prot12471,SLC15A3
prot12472,DHX37
prot12473,C4orf19
prot12474,AMN1
prot12475,KBTBD2
prot12476,MMD2
prot12477,SLC35F3
prot12478,TIGD4
prot12479,YAF2
prot12480,AMOTL1
prot12481,RAVER1
prot12482,FTSJ3
prot12483,DRC7
prot12484,NIM1K
prot12485,EFCAB13
prot12486,SLX4
prot12487,TMEM192
prot12488,CCDC144CP
prot12489,CKAP2L
prot12490,MKX
prot12491,IHO1
prot12492,-
prot12493,MB21D2
prot12494,SRRM1
prot12495,PEX5L
prot12496,SMAP1
prot12497,DIS3L2
prot12498,SUPV3L1
prot12499,ZNF595
prot12500,GSPT2
prot12501,KLHDC8A
prot12502,FANCM
prot12503,LAS2
prot12504,CCDC146
prot12505,CCDC13
prot12506,ELOA2
prot12507,TEX11
prot12508,LRRC56
prot12509,ZZZ3
prot12510,SHLD1
prot12511,EXOC8
prot12512,ZNF440
prot12513,PIANP
prot12514,CPNE9
prot12515,C10orf67
prot12516,SYTL1
prot12517,CCDC105
prot12518,COLGALT2
prot12519,REM2
prot12520,TRMT44
prot12521,C1orf174
prot12522,GPR65
prot12523,FAM186B
prot12524,SEPTIN12
prot12525,SLFN12
prot12526,TRIM22
prot12527,ZNF100
prot12528,TCEAL8
prot12529,UBALD2
prot12530,PRSS58
prot12531,ZDHHC23
prot12532,THNSL1
prot12533,CFAP206
prot12534,SMYD4
prot12535,TMEFF1
prot12536,GRAMD1C
prot12537,PM20D2
prot12538,KIAA2013
prot12539,C16orf71
prot12540,OSCAR
prot12541,BOD1L2
prot12542,FAM71A
prot12543,CMTR2
prot12544,CCDC170
prot12545,KATNAL2
prot12546,ULK2
prot12547,HACE1
prot12548,UBQLNL
prot12549,MICU2
prot12550,IZUMO1
prot12551,CFAP46
prot12552,ENTHD1
prot12553,RNF168
prot12554,ZNF679
prot12555,TBC1D21
prot12556,CCDC116
prot12557,DND1
prot12558,SAXO1
prot12559,CEP57L1
prot12560,DZIP1L
prot12561,LRRC34
prot12562,ANKRD13A
prot12563,GPR135
prot12564,ZBED8
prot12565,C7orf61
prot12566,ZNF683
prot12567,PHACTR4
prot12568,ZNF34
prot12569,RCOR2
prot12570,RASEF
prot12571,CHPF
prot12572,NRSN1
prot12573,PRR22
prot12574,TRMT2A
prot12575,RPUSD2
prot12576,ELMOD2
prot12577,ALDH16A1
prot12578,CMTM1
prot12579,KIAA0319L
prot12580,H1-8
prot12581,RTKN2
prot12582,COL27A1
prot12583,ZNF101
prot12584,SAMD14
prot12585,KMT2E
prot12586,DCP1B
prot12587,SLC22A15
prot12588,DOCK3
prot12589,SCYL3
prot12590,NALCN
prot12591,ADGRF5
prot12592,ADGRF4
prot12593,ADGRG5
prot12594,ADGRF3
prot12595,ADGRG4
